fpr,tpr
0.03765746448673278,0.5112155809267965
0.03792548914500134,0.5112155809267965
0.03792548914500134,0.5116185359301545
0.03805950147413562,0.5116185359301545
0.03805950147413562,0.5121558092679651
0.0381935138032699,0.5121558092679651
0.0381935138032699,0.5125587642713231
0.03832752613240418,0.5125587642713231
0.03832752613240418,0.512961719274681
0.03859555079067274,0.512961719274681
0.03859555079067274,0.5132303559435863
0.038863575448941305,0.5132303559435863
0.038863575448941305,0.513767629281397
0.03899758777807558,0.513767629281397
0.03899758777807558,0.5148421759570181
0.03913160010720986,0.5148421759570181
0.03913160010720986,0.5155137676292814
0.03926561243634415,0.5155137676292814
0.03926561243634415,0.515648085963734
0.03966764942374699,0.515648085963734
0.03966764942374699,0.5157824042981867
0.039935674082015545,0.5157824042981867
0.039935674082015545,0.5159167226326393
0.04006968641114982,0.5159167226326393
0.04006968641114982,0.516051040967092
0.040337711069418386,0.516051040967092
0.040337711069418386,0.5169912693082606
0.040471723398552664,0.5169912693082606
0.040471723398552664,0.5188717259905977
0.04060573572768695,0.5188717259905977
0.04060573572768695,0.5194089993284083
0.040873760385955506,0.5194089993284083
0.040873760385955506,0.519543317662861
0.04100777271508979,0.519543317662861
0.04100777271508979,0.5212894560107455
0.04114178504422407,0.5212894560107455
0.04114178504422407,0.5218267293485561
0.04140980970249263,0.5218267293485561
0.04140980970249263,0.5219610476830088
0.04154382203162691,0.5219610476830088
0.04154382203162691,0.5223640026863667
0.04167783436076119,0.5223640026863667
0.04167783436076119,0.52303559435863
0.041811846689895474,0.52303559435863
0.041811846689895474,0.5234385493619879
0.04194585901902975,0.5234385493619879
0.04194585901902975,0.5238415043653458
0.042347896006432593,0.5238415043653458
0.042347896006432593,0.5239758226997985
0.04288394532296971,0.5239758226997985
0.04288394532296971,0.5241101410342511
0.043151969981238276,0.5241101410342511
0.043151969981238276,0.5242444593687038
0.043285982310372555,0.5242444593687038
0.043285982310372555,0.5250503693754197
0.04341999463950683,0.5250503693754197
0.04341999463950683,0.5259905977165883
0.043688019297775396,0.5259905977165883
0.043688019297775396,0.5263935527199463
0.04395604395604396,0.5263935527199463
0.04395604395604396,0.5266621893888516
0.04409005628517824,0.5266621893888516
0.04409005628517824,0.5270651443922095
0.044224068614312516,0.5270651443922095
0.044224068614312516,0.5273337810611148
0.044358080943446794,0.5273337810611148
0.044358080943446794,0.5274680993955675
0.04462610560171536,0.5274680993955675
0.04462610560171536,0.5277367360644728
0.0450281425891182,0.5277367360644728
0.0450281425891182,0.5281396910678308
0.04516215491825248,0.5281396910678308
0.04516215491825248,0.5282740094022834
0.04529616724738676,0.5282740094022834
0.04529616724738676,0.5284083277367361
0.04529616724738676,0.5286769644056414
0.045698204234789604,0.5286769644056414
0.045698204234789604,0.5290799194089993
0.04583221656392388,0.5290799194089993
0.04583221656392388,0.52961719274681
0.04596622889305816,0.52961719274681
0.04596622889305816,0.5297515110812626
0.046100241222192445,0.5297515110812626
0.046100241222192445,0.5314976494291471
0.04623425355132672,0.5314976494291471
0.04623425355132672,0.5320349227669577
0.046368265880461,0.5320349227669577
0.046368265880461,0.5321692411014104
0.04650227820959528,0.5321692411014104
0.04650227820959528,0.5325721961047682
0.047038327526132406,0.5325721961047682
0.047038327526132406,0.5328408327736736
0.04730635218440096,0.5328408327736736
0.04730635218440096,0.5335124244459368
0.04744036451353525,0.5335124244459368
0.04744036451353525,0.5337810611148421
0.047574376842669526,0.5337810611148421
0.047574376842669526,0.5344526527871054
0.047708389171803804,0.5344526527871054
